photos,index,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,class,valid,train,test
G0024074_1,1812,9,63.5,201.0,50.0,185.0,77.0,217.0,512.0,512.0,container,False,True,False
DJI_0026_12,1813,1,260.0,256.5,236.0,244.0,284.0,269.0,512.0,512.0,trash,False,True,False
DJI_0087_19,1814,1,230.5,375.5,1.0,259.0,460.0,492.0,500.0,500.0,porch,False,True,False
G0024084_13,1815,1,53.0,249.0,39.0,239.0,67.0,259.0,512.0,512.0,container,True,False,False
G0013858_12,1816,1,221.5,228.5,196.0,206.0,247.0,251.0,512.0,512.0,air conditioner,False,False,True
G0013858_12,1817,2,294.0,243.0,270.0,222.0,318.0,264.0,512.0,512.0,air conditioner,False,False,True
G0013858_12,1818,3,465.0,165.5,418.0,128.0,512.0,203.0,512.0,512.0,table,False,False,True
G0013858_12,1819,4,47.0,97.5,1.0,1.0,93.0,194.0,512.0,512.0,car,False,False,True
G0013868_5,1820,1,197.0,360.0,74.0,208.0,320.0,512.0,440.0,512.0,car,False,True,False
G0013868_2,1821,1,138.0,458.5,2.0,405.0,274.0,512.0,512.0,512.0,car,False,True,False
DJI_0106_23,1822,1,123.5,237.5,111.0,221.0,136.0,254.0,500.0,500.0,container,False,True,False
DJI_0106_23,1823,2,108.0,228.5,94.0,217.0,122.0,240.0,500.0,500.0,container,False,True,False
DJI_0017_44,1824,1,54.5,226.5,26.0,200.0,83.0,253.0,512.0,440.0,flower pot,False,True,False
DJI_0017_44,1825,2,219.0,306.5,176.0,267.0,262.0,346.0,512.0,440.0,container,False,True,False
DJI_0017_44,1826,3,188.5,348.0,165.0,322.0,212.0,374.0,512.0,440.0,container,False,True,False
DJI_0388_25,1827,1,222.0,183.0,203.0,164.0,241.0,202.0,500.0,500.0,flower pot,False,True,False
DJI_0388_25,1828,2,405.5,312.5,392.0,290.0,419.0,335.0,500.0,500.0,flower pot,False,True,False
DJI_0388_25,1829,3,404.0,380.5,388.0,360.0,420.0,401.0,500.0,500.0,flower pot,False,True,False
DJI_0387_2,1830,1,107.5,354.5,53.0,315.0,162.0,394.0,500.0,500.0,container,True,False,False
G0013882_6,1831,1,365.0,169.0,329.0,135.0,401.0,203.0,512.0,512.0,pot,False,True,False
G0036500_12,1832,1,305.0,359.0,227.0,243.0,383.0,475.0,512.0,512.0,basketball,False,False,True
DJI_0104_27,1833,1,285.0,442.5,252.0,412.0,318.0,473.0,500.0,500.0,trash bin,False,True,False
DJI_0104_27,1834,2,313.0,480.5,283.0,461.0,343.0,500.0,500.0,500.0,trash bin,False,True,False
G0024058_8,1835,1,343.0,241.0,332.0,229.0,354.0,253.0,512.0,512.0,container,True,False,False
G0024058_8,1836,2,320.0,270.5,310.0,259.0,330.0,282.0,512.0,512.0,container,True,False,False
G0024058_8,1837,3,396.0,157.5,385.0,146.0,407.0,169.0,512.0,512.0,container,True,False,False
G0024058_8,1838,4,397.5,158.0,383.0,145.0,412.0,171.0,512.0,512.0,flower pot,True,False,False
G0024058_8,1839,5,266.0,14.0,251.0,4.0,281.0,24.0,512.0,512.0,container,True,False,False
G0024058_8,1840,6,85.5,23.5,1.0,7.0,170.0,40.0,512.0,512.0,gutter,True,False,False
DJI_0334_8,1841,1,493.0,191.5,486.0,183.0,500.0,200.0,500.0,500.0,flower pot,False,True,False
DJI_0334_8,1842,2,418.0,363.5,405.0,345.0,431.0,382.0,500.0,500.0,container,False,True,False
DJI_0334_8,1843,3,476.0,215.5,452.0,200.0,500.0,231.0,500.0,500.0,watering can,False,True,False
G0013861_1,1844,1,24.5,445.0,16.0,438.0,33.0,452.0,512.0,512.0,container,False,True,False
DJI_0389_6,1845,1,321.0,421.5,266.0,365.0,376.0,478.0,500.0,500.0,stone feature,False,True,False
G0024058_21,1846,1,126.5,264.0,114.0,253.0,139.0,275.0,512.0,464.0,container,True,False,False
G0024058_21,1847,2,365.0,133.0,312.0,84.0,418.0,182.0,512.0,464.0,trash,True,False,False
G0024073_13,1848,1,90.5,217.0,1.0,114.0,180.0,320.0,512.0,512.0,car,False,True,False
G0013869_3,1849,1,363.5,157.5,300.0,114.0,427.0,201.0,512.0,512.0,drain,True,False,False
G0024082_7,1850,1,391.0,174.0,370.0,155.0,412.0,193.0,512.0,512.0,container,False,True,False
G0024082_7,1851,2,369.5,284.0,350.0,264.0,389.0,304.0,512.0,512.0,container,False,True,False
G0024082_7,1852,3,399.5,292.0,385.0,274.0,414.0,310.0,512.0,512.0,container,False,True,False
G0024082_7,1853,4,425.5,291.0,406.0,272.0,445.0,310.0,512.0,512.0,container,False,True,False
G0024082_7,1854,5,430.0,268.0,418.0,252.0,442.0,284.0,512.0,512.0,container,False,True,False
G0024082_7,1855,6,413.5,239.0,336.0,136.0,491.0,342.0,512.0,512.0,porch,False,True,False
DJI_0320_28,1856,7,366.0,191.0,336.0,158.0,396.0,224.0,512.0,512.0,tarp,False,False,True
DJI_0320_28,1857,8,431.0,129.0,384.0,14.0,478.0,244.0,512.0,512.0,tarp,False,False,True
DJI_0320_28,1858,9,286.0,226.0,112.0,1.0,460.0,451.0,512.0,512.0,porch,False,False,True
G0013843_13,1859,2,324.5,238.5,309.0,224.0,340.0,253.0,512.0,512.0,container,False,True,False
G0013843_13,1860,3,257.5,195.0,103.0,1.0,412.0,389.0,512.0,512.0,porch,False,True,False
G0024038_21,1861,1,463.0,408.0,449.0,393.0,477.0,423.0,512.0,464.0,container,False,True,False
DJI_0105_13,1862,1,221.0,172.5,178.0,143.0,264.0,202.0,500.0,500.0,basketball,False,True,False
DJI_0297_8,1863,1,305.0,342.0,98.0,210.0,512.0,474.0,512.0,512.0,porch,False,True,False
DJI_0009_28,1864,1,290.5,98.5,270.0,81.0,311.0,116.0,512.0,512.0,flower pot,False,True,False
DJI_0135_17,1865,1,167.0,420.5,148.0,403.0,186.0,438.0,500.0,500.0,flower pot,False,True,False
DJI_0135_17,1866,2,10.5,298.5,1.0,286.0,20.0,311.0,500.0,500.0,flower pot,False,True,False
G0036436_9,1867,1,22.5,43.0,3.0,25.0,42.0,61.0,512.0,512.0,container,False,True,False
G0036436_9,1868,2,209.5,66.0,65.0,19.0,354.0,113.0,512.0,512.0,clutter,False,True,False
DJI_0085_27,1869,1,442.0,147.5,429.0,135.0,455.0,160.0,500.0,500.0,container,False,True,False
DJI_0085_27,1870,2,465.0,142.0,450.0,128.0,480.0,156.0,500.0,500.0,container,False,True,False
DJI_0085_27,1871,3,440.0,145.5,427.0,133.0,453.0,158.0,500.0,500.0,no larvae,False,True,False
DJI_0085_27,1872,4,466.0,142.5,453.0,130.0,479.0,155.0,500.0,500.0,no larvae,False,True,False
DJI_0085_27,1873,5,352.0,98.5,318.0,59.0,386.0,138.0,500.0,500.0,air conditioner,False,True,False
DJI_0085_27,1874,6,370.0,157.5,339.0,128.0,401.0,187.0,500.0,500.0,air conditioner,False,True,False
DJI_0005_25,1875,1,33.0,188.5,4.0,167.0,62.0,210.0,512.0,512.0,trash bin,True,False,False
DJI_0009_8,1876,1,495.5,187.0,483.0,175.0,508.0,199.0,512.0,512.0,container,False,True,False
DJI_0088_28,1877,1,411.0,434.0,323.0,368.0,499.0,500.0,500.0,500.0,basketball,False,True,False
G0036536_17,1878,1,104.0,296.0,84.0,279.0,124.0,313.0,440.0,512.0,flower pot,True,False,False
G0036536_17,1879,2,106.5,205.0,88.0,188.0,125.0,222.0,440.0,512.0,flower pot,True,False,False
G0024067_12,1880,1,275.0,232.5,254.0,213.0,296.0,252.0,512.0,512.0,trash bin,False,True,False
G0024067_12,1881,2,338.5,255.0,314.0,227.0,363.0,283.0,512.0,512.0,trash bin,False,True,False
G0024067_12,1882,3,300.0,209.5,279.0,194.0,321.0,225.0,512.0,512.0,container,False,True,False
G0024067_12,1883,4,342.5,254.5,307.0,226.0,378.0,283.0,512.0,512.0,container,False,True,False
G0024067_12,1884,5,273.5,233.5,250.0,210.0,297.0,257.0,512.0,512.0,container,False,True,False
G0024067_12,1885,6,111.5,349.5,1.0,256.0,222.0,443.0,512.0,512.0,car,False,True,False
DJI_0030_3,1886,1,263.0,278.5,244.0,256.0,282.0,301.0,512.0,512.0,flower pot,False,True,False
DJI_0030_3,1887,2,159.0,277.0,1.0,42.0,317.0,512.0,512.0,512.0,porch,False,True,False
G0024018_0,1888,2,222.0,231.5,202.0,213.0,242.0,250.0,512.0,512.0,table,False,True,False
G0024018_0,1889,3,56.0,112.5,38.0,93.0,74.0,132.0,512.0,512.0,table,False,True,False
G0024018_0,1890,4,125.5,158.0,1.0,23.0,250.0,293.0,512.0,512.0,porch,False,True,False
G0024087_4,1891,1,414.0,435.5,324.0,359.0,504.0,512.0,512.0,512.0,porch,True,False,False
G0024087_4,1892,2,411.0,470.0,367.0,428.0,455.0,512.0,512.0,512.0,table,True,False,False
DJI_0297_26,1893,1,245.5,189.0,180.0,131.0,311.0,247.0,512.0,512.0,tarp,False,True,False
G0024071_3,1894,1,307.5,81.0,296.0,70.0,319.0,92.0,512.0,512.0,container,False,True,False
DJI_0139_3,1895,1,64.0,280.5,32.0,242.0,96.0,319.0,500.0,500.0,container,False,True,False
DJI_0139_3,1896,2,123.0,335.5,96.0,306.0,150.0,365.0,500.0,500.0,container,False,True,False
DJI_0139_3,1897,3,151.5,362.5,126.0,338.0,177.0,387.0,500.0,500.0,container,False,True,False
DJI_0323_18,1898,1,389.5,307.5,361.0,288.0,418.0,327.0,512.0,512.0,container,True,False,False
DJI_0323_18,1899,2,441.0,233.0,427.0,217.0,455.0,249.0,512.0,512.0,container,True,False,False
G0024046_5,1900,1,363.5,428.5,349.0,413.0,378.0,444.0,440.0,512.0,container,False,True,False
G0024046_5,1901,2,398.0,427.0,381.0,408.0,415.0,446.0,440.0,512.0,container,False,True,False
G0013867_0,1902,1,416.5,230.0,321.0,48.0,512.0,412.0,512.0,512.0,car,False,False,True
G0013867_0,1903,4,381.0,422.5,364.0,408.0,398.0,437.0,512.0,512.0,container,False,False,True
G0024035_13,1904,1,349.0,89.0,335.0,78.0,363.0,100.0,512.0,512.0,container,False,False,True
DJI_0121_8,1905,1,435.5,262.0,412.0,241.0,459.0,283.0,500.0,500.0,flower pot,False,True,False
G0024088_22,1906,1,324.5,198.0,302.0,178.0,347.0,218.0,512.0,464.0,toy,False,False,True
G0024088_22,1907,2,354.5,324.5,197.0,189.0,512.0,460.0,512.0,464.0,porch,False,False,True
DJI_0024_0,1908,1,365.5,93.0,285.0,28.0,446.0,158.0,512.0,512.0,air conditioner,False,True,False
DJI_0300_2,1909,1,427.5,406.5,408.0,390.0,447.0,423.0,512.0,512.0,container,True,False,False
G0013832_8,1910,1,213.0,414.0,168.0,375.0,258.0,453.0,512.0,512.0,table,False,True,False
G0013832_8,1911,2,475.5,367.0,463.0,355.0,488.0,379.0,512.0,512.0,container,False,True,False
G0013832_8,1912,3,470.5,475.5,455.0,461.0,486.0,490.0,512.0,512.0,container,False,True,False
G0013832_8,1913,4,479.0,367.0,468.0,356.0,490.0,378.0,512.0,512.0,flower pot,False,True,False
G0013832_8,1914,5,465.0,478.0,452.0,464.0,478.0,492.0,512.0,512.0,flower pot,False,True,False
G0013832_8,1915,6,243.0,371.5,121.0,231.0,365.0,512.0,512.0,512.0,porch,False,True,False
DJI_0018_15,1916,1,215.0,266.5,160.0,220.0,270.0,313.0,416.0,512.0,trash bin,False,True,False
G0013836_6,1917,1,366.0,333.5,338.0,308.0,394.0,359.0,512.0,512.0,trash bin,False,True,False
G0013836_6,1918,2,453.0,319.0,434.0,305.0,472.0,333.0,512.0,512.0,container,False,True,False
G0013836_6,1919,4,248.5,265.5,188.0,250.0,309.0,281.0,512.0,512.0,gutter,False,True,False
G0024058_7,1920,1,195.0,180.5,32.0,157.0,358.0,204.0,512.0,512.0,gutter,True,False,False
G0013879_10,1921,1,285.5,223.5,216.0,83.0,355.0,364.0,512.0,512.0,ladder,False,True,False
G0013879_7,1922,1,121.5,268.5,92.0,237.0,151.0,300.0,512.0,512.0,table,False,True,False
G0036448_15,1923,1,156.0,415.5,51.0,319.0,261.0,512.0,512.0,512.0,tarp,False,True,False
DJI_0175_17,1924,1,73.5,117.0,54.0,91.0,93.0,143.0,500.0,500.0,container,False,True,False
